Quantity,InvoiceDate,UnitPrice
2,12/8/2011 12:43,0.65
120,12/15/2010 11:53,0.42
1,11/15/2011 17:00,6.63
3,3/13/2011 11:06,3.75
5,3/29/2011 16:41,9.95
4,11/20/2011 15:00,1.25
12,1/13/2011 12:10,0.85
3,10/21/2011 12:05,4.25
4,11/30/2011 10:54,4.95
4,11/24/2011 9:21,1.63
2,11/22/2011 14:23,2.1
2,11/2/2011 16:37,7.95
12,7/18/2011 15:56,0.42
1,11/28/2011 15:54,12.46
12,12/1/2011 18:03,1.25
2,9/7/2011 12:04,0.42
3,12/1/2011 8:51,2.55
2,12/1/2011 19:54,0.85
3,11/18/2011 13:23,5.95
6,6/20/2011 13:27,7.95
20,1/11/2011 9:47,1.65
1,1/21/2011 11:19,4.25
12,12/9/2010 15:32,2.1
3,12/9/2010 14:09,7.62
12,3/17/2011 9:03,1.25
12,9/13/2011 14:06,2.08
5,11/27/2011 12:40,2.1
1,9/21/2011 15:24,4.13
12,4/12/2011 13:10,0.42
24,2/25/2011 11:30,0.42
2,7/7/2011 12:22,0.39
1,2/28/2011 16:47,2.46
78,10/26/2011 13:34,1.66
1,10/17/2011 11:55,1.25
12,9/15/2011 15:20,1.25
12,10/18/2011 15:05,1.25
4,6/10/2011 13:23,4.13
2,10/28/2011 16:10,0.55
12,11/28/2011 14:44,1.65
4,5/23/2011 10:34,3.75
48,5/12/2011 14:46,5.95
1,4/18/2011 12:14,2.55
3,12/3/2010 11:36,11.87
-71,5/20/2011 13:20,0.0
6,5/13/2011 12:53,0.19
2,9/26/2011 15:28,4.13
24,12/1/2011 15:56,2.95
3,10/31/2011 14:41,3.29
4,9/22/2011 13:38,12.75
2,11/4/2011 11:40,14.95
6,8/11/2011 16:54,3.29
4,12/4/2011 15:19,0.55
2,12/1/2011 16:22,1.25
24,9/28/2011 10:54,0.85
1,9/15/2011 16:37,2.46
2,5/5/2011 11:08,2.1
12,8/5/2011 11:46,1.95
6,10/24/2011 12:09,2.25
10,4/28/2011 9:20,0.85
1,9/21/2011 15:32,0.83
2,8/30/2011 12:31,3.29
1,2/22/2011 16:32,4.13
2,5/13/2011 10:02,11.95
1,8/4/2011 16:38,0.83
4,6/24/2011 12:30,3.75
8,9/29/2011 14:38,1.69
2,4/27/2011 16:23,8.25
4,10/18/2011 12:17,12.75
25,2/2/2011 14:37,0.42
5,9/2/2011 9:26,2.46
3,7/4/2011 15:46,4.95
2,1/31/2011 10:31,1.25
1,3/31/2011 16:03,4.96
1,8/30/2011 10:31,2.46
1,5/10/2011 16:00,0.83
2,11/18/2011 12:07,2.1
1,10/25/2011 18:39,5.79
12,1/17/2011 11:57,1.65
12,11/11/2011 13:46,1.25
12,2/15/2011 14:02,1.25
10,1/31/2011 14:59,1.95
2,3/18/2011 13:19,0.79
10,4/5/2011 11:44,1.95
12,4/26/2011 8:33,1.95
6,2/21/2011 8:33,4.95
24,9/25/2011 11:33,0.39
1,12/2/2010 15:09,3.95
1,3/22/2011 16:55,7.46
4,11/17/2011 13:30,3.25
12,5/6/2011 9:44,1.45
-2,11/8/2011 12:40,4.95
12,3/16/2011 14:02,8.15
1,10/12/2011 16:36,0.83
12,7/14/2011 13:41,2.08
4,11/16/2011 14:54,0.65
1,7/29/2011 11:45,1.25
-1,6/6/2011 12:58,5.95
1,11/15/2011 16:38,0.42
12,10/27/2011 14:13,2.08
1,11/11/2011 12:56,10.95
12,11/28/2011 15:31,1.24
4,12/7/2011 14:12,1.65
1,11/11/2011 15:50,0.83
2,12/6/2010 16:57,5.09
24,8/8/2011 15:00,0.55
12,11/27/2011 11:22,0.39
6,12/21/2010 15:13,0.65
4,6/23/2011 13:13,4.95
1,8/30/2011 12:31,0.83
12,4/13/2011 9:39,1.45
1,12/8/2011 9:20,3.29
1,8/10/2011 16:51,3.29
48,7/27/2011 15:02,0.19
10,4/15/2011 13:31,1.25
1,2/2/2011 10:34,5.95
12,11/6/2011 14:06,1.65
6,1/25/2011 14:33,1.25
5,7/13/2011 15:13,1.63
1,5/22/2011 13:01,3.75
36,11/23/2011 13:24,0.39
48,10/30/2011 11:55,0.29
10,8/7/2011 15:43,0.83
36,3/29/2011 11:14,1.25
1,11/20/2011 13:58,3.29
4,8/21/2011 13:24,1.25
1,6/1/2011 17:28,5.79
3,8/21/2011 15:17,0.55
11,1/27/2011 15:38,1.65
4,3/23/2011 14:02,7.9
24,12/13/2010 10:58,0.19
2,7/25/2011 10:01,8.5
1,2/21/2011 18:10,8.29
7,8/24/2011 10:22,12.46
-5,2/8/2011 10:02,0.0
2,8/18/2011 10:36,2.55
2,11/7/2011 13:22,12.75
25,12/15/2010 12:09,0.42
1,11/29/2011 16:47,3.29
2,12/6/2010 9:58,1.66
1,8/8/2011 15:42,4.13
12,10/3/2011 14:05,2.1
5,8/2/2011 15:40,0.21
1,3/8/2011 15:43,2.46
4,8/26/2011 14:45,3.75
1,1/16/2011 16:10,7.95
16,8/30/2011 12:10,0.42
1,12/8/2011 18:42,1.25
16,10/3/2011 16:46,1.25
2,6/30/2011 15:56,1.95
6,5/9/2011 11:26,2.95
25,5/22/2011 15:26,0.42
12,5/4/2011 15:33,3.95
25,10/4/2011 9:05,0.42
3,12/6/2010 14:31,2.95
50,5/23/2011 11:07,0.42
10,5/18/2011 9:37,2.08
24,11/28/2011 13:26,0.55
1,9/23/2011 14:21,3.75
2,9/1/2011 14:42,1.25
2,10/13/2011 12:59,1.65
48,10/25/2011 12:38,0.83
1,12/7/2011 17:05,4.95
2,11/25/2011 14:25,4.13
3,11/28/2011 14:06,0.85
2,11/1/2011 14:54,2.08
2,12/6/2010 10:08,5.06
12,2/11/2011 8:45,1.25
1,9/2/2011 9:34,0.42
-1,11/24/2011 11:16,8.25
25,6/15/2011 11:30,0.42
2,8/10/2011 13:15,1.25
2,11/11/2011 16:58,1.45
1,1/10/2011 9:43,4.24
1,10/12/2011 10:45,1.65
2,7/6/2011 13:13,4.95
1,5/10/2011 15:04,4.13
2,10/3/2011 16:14,2.46
12,1/6/2011 16:41,0.85
1,1/28/2011 12:43,7.95
4,11/18/2011 11:10,3.75
25,12/8/2011 12:29,0.42
1,9/7/2011 12:04,3.29
1,11/16/2011 15:52,1.65
36,10/16/2011 15:27,1.95
100,4/19/2011 12:26,1.79
1,9/21/2011 15:34,10.79
1,12/23/2010 13:26,3.36
1,6/2/2011 17:26,2.46
5,11/2/2011 13:13,2.08
2,5/17/2011 13:35,1.25
30,9/5/2011 13:50,0.85
12,2/8/2011 14:58,0.65
1,2/28/2011 16:59,1.63
6,3/29/2011 10:51,2.95
4,10/17/2011 12:35,4.15
12,9/5/2011 15:26,0.75
2,11/20/2011 12:34,4.15
1,11/10/2011 13:03,16.95
1,11/16/2011 15:16,4.13
1,9/2/2011 9:34,0.83
16,12/5/2010 13:03,2.95
24,2/27/2011 11:42,1.95
2,1/5/2011 11:30,2.51
6,1/14/2011 13:42,2.95
12,10/30/2011 14:44,2.55
3,6/19/2011 12:58,1.65
2,11/3/2011 15:56,0.83
2,10/27/2011 13:59,1.45
3,10/18/2011 17:05,1.63
1,5/3/2011 16:06,9.96
1,12/3/2010 11:13,5.74
6,8/2/2011 10:34,2.1
2,2/18/2011 16:12,0.83
16,4/27/2011 10:54,0.42
12,3/4/2011 14:02,1.25
24,10/13/2011 12:52,0.29
6,6/30/2011 15:56,1.63
2,1/18/2011 17:34,3.29
2,6/15/2011 14:14,0.85
3,8/1/2011 13:29,1.65
2,11/18/2011 15:53,6.65
2,8/23/2011 14:19,2.95
2,10/31/2011 14:41,0.83
1,9/26/2011 12:58,4.95
12,2/10/2011 9:21,1.65
2,9/18/2011 11:51,3.75
12,11/13/2011 13:03,0.83
2,2/6/2011 11:29,0.55
1,10/2/2011 14:47,9.95
2,8/3/2011 16:14,4.13
-2,9/19/2011 14:46,12.5
3,10/18/2011 9:13,6.63
12,9/4/2011 14:22,0.85
3,11/7/2011 10:58,0.85
3,11/14/2011 13:42,1.65
2,12/5/2011 17:17,5.79
2,2/20/2011 13:46,12.75
50,11/4/2011 12:39,1.25
3,11/2/2011 15:33,3.29
4,7/7/2011 19:54,0.42
1,12/1/2011 16:37,1.95
25,10/21/2011 13:17,0.42
2,1/5/2011 15:57,1.25
2,1/6/2011 14:27,0.85
1,8/30/2011 12:43,5.79
2,11/6/2011 12:26,1.25
6,7/21/2011 16:20,3.75
2,5/31/2011 15:53,3.29
1,12/4/2011 13:32,3.95
2,10/17/2011 14:12,2.1
2,7/21/2011 12:33,1.25
4,1/31/2011 12:21,0.42
1,5/23/2011 15:25,0.83
2,3/23/2011 15:55,4.13
1,12/2/2010 15:46,4.95
6,5/4/2011 9:52,5.95
3,8/26/2011 13:39,3.29
3,2/1/2011 15:12,1.25
2,10/7/2011 15:09,1.63
12,11/22/2011 9:06,2.89
4,9/30/2011 13:54,2.89
12,12/19/2010 12:46,1.25
2,5/11/2011 15:34,1.25
1,11/8/2011 18:29,1.63
24,7/8/2011 12:22,1.65
96,9/20/2011 11:32,1.85
1,9/27/2011 11:27,1.65
1,1/10/2011 9:43,4.24
6,9/9/2011 15:09,2.95
24,9/11/2011 15:59,0.55
12,3/2/2011 14:16,0.42
12,3/21/2011 14:44,1.95
24,9/16/2011 9:54,0.39
96,6/7/2011 13:35,0.12
1,11/23/2011 12:43,1.25
50,2/9/2011 11:21,3.75
48,3/11/2011 12:54,0.39
1,9/22/2011 16:28,4.13
12,9/21/2011 9:45,1.25
12,10/4/2011 10:29,2.08
1,11/8/2011 14:22,0.65
1,2/24/2011 18:07,4.13
24,7/24/2011 10:30,0.39
1,11/30/2011 15:13,2.46
1,12/8/2010 12:46,7.95
12,11/23/2011 15:53,1.25
1,10/31/2011 14:09,0.83
12,3/7/2011 10:12,6.63
48,11/2/2011 11:20,0.39
1,4/28/2011 15:29,1.45
6,11/20/2011 13:33,2.08
3,12/2/2010 16:00,1.95
1,2/28/2011 16:59,0.42
12,9/8/2011 13:54,1.65
6,12/9/2011 10:26,5.79
10,7/29/2011 13:11,2.08
1,12/1/2011 19:54,0.65
1,6/23/2011 15:30,3.29
12,10/24/2011 14:10,1.25
12,3/11/2011 12:17,0.85
1,2/18/2011 16:12,3.29
1,12/8/2011 9:28,1.25
4,5/23/2011 11:52,1.25
12,9/30/2011 9:20,1.25
6,4/20/2011 17:37,2.55
2,11/29/2011 14:38,0.85
2,10/11/2011 16:37,0.83
6,8/17/2011 13:40,2.55
1,2/7/2011 12:05,3.75
1,6/30/2011 15:56,1.63
4,7/17/2011 13:29,4.95
24,10/31/2011 14:22,0.55
6,9/28/2011 15:41,2.95
1,11/20/2011 12:42,2.08
1,5/12/2011 10:53,2.55
12,10/13/2011 12:07,2.95
1,3/30/2011 16:34,15.79
2,6/13/2011 11:15,2.95
2,5/23/2011 15:25,4.13
6,9/2/2011 11:43,2.95
10,10/20/2011 13:07,1.65
4,4/1/2011 16:18,3.75
2,11/2/2011 14:16,11.95
1,12/8/2011 13:50,0.83
2,5/5/2011 15:42,10.79
96,3/14/2011 9:59,0.72
1,4/18/2011 15:26,4.13
24,5/19/2011 17:48,0.65
6,1/31/2011 13:27,2.55
1,11/29/2011 16:33,0.83
12,1/7/2011 14:21,1.25
24,10/27/2011 17:22,0.83
48,5/17/2011 15:42,1.45
4,8/16/2011 13:50,1.25
2,7/6/2011 16:33,1.63
6,8/17/2011 11:48,1.25
1,7/8/2011 13:53,4.13
6,5/8/2011 15:21,1.95
24,10/31/2011 9:35,2.1
2,9/16/2011 13:53,1.25
1,4/27/2011 17:18,4.13
10,8/7/2011 14:34,2.95
2,1/21/2011 15:56,9.95
12,3/21/2011 14:44,2.95
12,8/11/2011 15:34,2.55
3,11/28/2011 14:39,3.75
6,4/19/2011 14:51,2.95
10,3/17/2011 12:37,2.1
1,5/25/2011 17:06,1.63
6,3/18/2011 15:42,2.55
2,12/17/2010 14:49,0.85
2,1/20/2011 12:20,6.75
12,10/27/2011 17:56,1.25
1,3/22/2011 9:23,2.46
1,11/2/2011 12:45,0.55
1,7/5/2011 16:53,1.67
-49,8/31/2011 17:04,0.0
1,3/8/2011 15:34,8.32
5,12/4/2011 14:15,1.25
12,7/17/2011 12:26,0.39
3,10/24/2011 15:43,0.95
3,2/21/2011 15:04,1.95
48,7/20/2011 14:39,1.85
4,10/18/2011 10:04,4.25
1,5/23/2011 11:49,1.65
2,1/27/2011 9:42,5.95
2,11/22/2011 14:23,6.95
-1,6/6/2011 10:19,42.0
-1,3/17/2011 14:24,14.95
6,9/22/2011 14:59,2.49
18,3/20/2011 15:02,1.25
1,6/14/2011 11:36,1.45
1,1/21/2011 14:58,4.13
2,11/13/2011 11:39,4.95
5,8/18/2011 17:44,1.25
1,1/28/2011 14:25,7.46
4,3/28/2011 10:15,3.75
1,5/8/2011 12:34,9.95
9,2/14/2011 12:11,5.95
4,9/23/2011 17:02,0.83
1,1/27/2011 19:33,6.95
4,3/29/2011 15:30,4.13
4,10/31/2011 14:41,4.13
25,2/2/2011 10:22,0.42
8,4/20/2011 17:37,0.42
8,4/20/2011 13:18,1.69
2,11/8/2011 13:11,2.08
3,10/20/2011 15:15,1.25
12,7/21/2011 10:24,1.45
48,11/11/2011 16:33,3.75
20,12/8/2011 15:31,0.39
9,10/19/2011 12:35,1.25
6,12/4/2011 15:19,0.42
12,12/7/2010 13:01,1.65
10,11/13/2011 12:03,0.65
2,11/23/2011 13:39,7.46
12,5/17/2011 16:32,2.08
1,4/5/2011 12:30,2.95
2,12/3/2010 15:16,1.25
24,12/9/2010 10:13,0.42
12,9/25/2011 15:34,1.25
12,10/21/2011 10:55,2.49
4,6/5/2011 13:48,3.75
24,12/16/2010 19:09,0.55
1,12/5/2011 17:24,4.13
12,12/7/2011 15:02,1.25
2,10/4/2011 15:55,8.5
1,2/23/2011 15:58,3.29
1,10/31/2011 14:09,3.29
20,12/8/2011 14:38,0.85
72,11/22/2011 14:10,1.25
10,9/15/2011 12:04,1.65
1,7/15/2011 16:06,12.75
1,1/17/2011 17:57,4.15
1,7/25/2011 17:09,0.83
-1,10/13/2011 12:18,1.25
6,7/29/2011 11:56,2.95
4,8/26/2011 11:47,3.75
1,12/8/2010 12:17,1.25
1,6/2/2011 17:26,3.29
8,10/27/2011 8:56,4.95
1,9/23/2011 17:02,58.29
30,6/1/2011 12:33,1.45
12,6/23/2011 11:01,4.95
6,7/7/2011 17:19,2.55
2,5/6/2011 13:43,2.1
12,12/14/2010 11:51,1.85
12,6/15/2011 16:42,0.42
2,10/24/2011 13:37,2.1
4,11/27/2011 15:59,1.25
24,4/19/2011 14:37,0.65
1,5/8/2011 11:41,2.08
3,11/16/2011 12:16,4.95
10,1/21/2011 17:09,2.46
24,1/5/2011 11:52,1.25
2,2/20/2011 14:31,6.75
1,8/28/2011 13:35,2.55
70,7/6/2011 10:47,2.55
1,11/8/2011 11:03,4.95
12,10/2/2011 13:26,0.83
12,9/22/2011 12:00,0.42
16,9/13/2011 14:51,3.39
1,1/12/2011 13:16,5.95
6,6/5/2011 10:47,1.25
1,1/17/2011 17:44,33.29
10,3/21/2011 13:58,1.25
4,6/7/2011 12:34,3.25
106,12/10/2010 15:17,8.47
1,10/13/2011 13:58,0.19
1,9/2/2011 16:39,7.46
1,8/5/2011 16:34,4.13
1,9/19/2011 13:27,6.25
12,7/21/2011 19:17,2.55
2,7/11/2011 16:21,1.25
4,9/29/2011 13:17,3.75
10,1/10/2011 13:22,1.95
8,9/6/2011 13:20,4.25
3,11/29/2011 14:43,5.45
3,10/31/2011 14:21,9.96
1,12/9/2011 11:34,1.65
12,9/8/2011 12:42,1.25
1,5/29/2011 15:44,7.95
12,7/7/2011 13:33,1.25
6,11/15/2011 14:57,4.95
1,4/15/2011 10:40,4.96
2,11/29/2011 11:23,2.46
2,12/1/2011 19:54,2.08
6,10/6/2011 16:50,2.08
2,12/9/2011 11:56,8.5
12,1/27/2011 16:29,0.55
4,12/1/2011 14:36,4.25
1,12/1/2010 12:31,1.65
1,11/27/2011 15:38,0.83
10,10/27/2011 12:37,0.82
24,11/9/2011 13:52,0.42
10,6/24/2011 9:22,1.25
4,8/1/2011 17:37,7.95
12,9/23/2011 12:36,1.25
1,11/29/2011 14:20,1.25
6,9/16/2011 11:27,0.29
1,8/11/2011 14:38,1.65
5,10/31/2011 11:37,1.65
4,9/18/2011 16:04,1.65
1,12/8/2011 9:20,15.79
1,8/2/2011 16:14,5.79
10,9/28/2011 11:26,1.65
12,10/13/2011 10:20,2.1
2,9/1/2011 16:18,1.25
1,7/18/2011 15:56,2.46
2,3/20/2011 13:28,0.55
1,12/6/2011 14:30,1.65
12,5/13/2011 14:53,0.42
50,9/28/2011 12:25,4.15
-1,10/28/2011 11:54,3.25
4,10/21/2011 13:03,2.95
12,4/19/2011 14:51,1.65
86,8/16/2011 13:05,2.46
12,11/17/2011 15:31,0.85
1,1/9/2011 10:21,0.85
30,1/4/2011 13:25,0.85
1,10/31/2011 14:21,7.46
6,5/5/2011 15:47,2.08
29,11/22/2011 15:41,5.79
10,9/30/2011 10:18,1.65
1,1/25/2011 10:45,1.63
1,2/8/2011 13:35,2.46
6,10/27/2011 8:35,2.55
12,8/23/2011 9:38,0.85
2,11/6/2011 13:40,2.08
8,6/27/2011 14:30,0.42
8,10/3/2011 9:44,0.83
1,9/7/2011 12:41,2.95
3,1/19/2011 15:08,1.63
1,9/28/2011 16:24,1.25
25,5/31/2011 14:19,0.42
3,11/3/2011 10:13,2.55
72,8/8/2011 15:17,1.06
8,10/30/2011 13:06,0.85
1,7/24/2011 11:54,1.25
10,10/31/2011 11:37,0.85
6,10/30/2011 13:51,1.65
2,3/29/2011 16:05,0.85
24,11/3/2011 11:58,1.25
8,12/8/2011 18:03,4.25
10,3/9/2011 11:53,1.95
2,11/11/2011 13:06,10.79
2,2/17/2011 11:58,6.35
3,7/14/2011 20:01,8.5
3,8/30/2011 10:31,0.83
12,9/30/2011 14:45,4.13
1,7/14/2011 11:45,1.25
1,5/1/2011 13:45,9.95
1,4/12/2011 16:28,0.85
36,10/5/2011 15:35,0.39
4,6/22/2011 15:07,6.65
2,12/1/2011 16:22,1.25
1,3/28/2011 15:45,2.46
1,8/30/2011 10:31,0.83
4,11/10/2011 10:32,3.75
200,9/20/2011 12:14,1.74
1,1/18/2011 14:59,4.13
2,10/30/2011 10:54,8.5
1,11/16/2011 15:16,2.46
1,3/4/2011 14:13,1.65
1,7/18/2011 13:33,9.95
10,10/4/2011 11:36,0.82
10,2/23/2011 10:58,1.65
8,3/23/2011 13:33,1.95
1,8/9/2011 12:58,1.45
12,7/7/2011 10:28,4.95
12,10/30/2011 15:55,0.83
24,9/28/2011 11:26,0.55
1,6/14/2011 14:57,3.29
1,5/29/2011 12:48,3.95
1,12/8/2010 14:25,1.66
6,12/13/2010 11:47,5.95
1,4/18/2011 13:13,3.29
24,5/11/2011 7:35,0.42
3,11/25/2011 11:36,16.63
12,6/6/2011 11:59,2.95
6,4/21/2011 18:10,3.29
6,11/10/2011 15:23,2.89
1,4/15/2011 10:42,29.17
-12,6/21/2011 17:59,1.25
2,10/24/2011 16:17,4.13
10,4/18/2011 15:05,0.83
75,3/29/2011 16:40,2.95
24,9/1/2011 14:26,0.72
2,7/29/2011 16:00,3.29
2,10/5/2011 9:59,11.95
12,11/9/2011 9:01,0.83
1,11/17/2011 10:01,4.95
8,6/24/2011 13:28,4.95
2,4/11/2011 16:17,2.08
1,11/30/2011 15:13,4.13
-1,6/15/2011 13:46,2.17
1,11/22/2011 16:11,1.25
1,3/29/2011 15:30,1.63
2,12/5/2011 17:17,4.13
12,8/5/2011 15:40,0.42
1,11/2/2011 14:31,0.59
2,7/1/2011 8:16,6.25
10,11/11/2011 17:11,2.08
6,2/28/2011 15:39,1.65
12,6/30/2011 15:46,2.55
36,6/3/2011 12:35,0.85
1,6/1/2011 17:33,4.13
24,6/21/2011 9:44,4.95
4,6/3/2011 11:42,1.25
2,12/8/2011 16:30,1.63
2,4/10/2011 11:35,3.75
8,10/3/2011 16:46,4.25
3,4/20/2011 11:19,2.08
12,10/10/2011 9:01,2.08
24,4/27/2011 12:21,1.25
10,12/3/2010 14:27,11.02
-12,10/7/2011 15:36,1.95
3,10/27/2011 13:48,2.55
2,8/30/2011 12:10,0.83
1,1/6/2011 14:27,1.66
3,9/14/2011 11:39,4.95
2,12/1/2011 16:22,2.46
2,9/5/2011 12:20,9.95
6,9/11/2011 11:04,2.55
24,11/10/2011 10:45,2.08
20,9/8/2011 12:16,2.08
12,6/15/2011 12:48,2.1
6,12/5/2011 16:05,0.39
4,12/6/2011 9:56,4.25
2,11/15/2011 11:37,1.45
1,11/3/2011 15:56,0.83
2,7/15/2011 14:05,5.95
1,7/10/2011 12:25,2.95
1,12/2/2010 13:49,2.1
24,10/6/2011 16:17,0.39
6,5/17/2011 10:10,3.75
6,12/2/2010 12:25,3.39
1,1/24/2011 9:35,4.13
2,2/2/2011 15:48,2.1
8,12/17/2010 9:22,1.69
1,2/9/2011 12:59,1.63
2,11/18/2011 13:18,8.95
2,10/2/2011 15:07,2.1
20,10/18/2011 13:44,1.25
6,2/4/2011 14:51,2.95
1,2/7/2011 14:04,3.29
1,1/18/2011 17:34,3.29
3,12/9/2011 10:03,4.13
16,9/1/2011 11:30,2.49
1,12/6/2011 16:21,2.08
24,12/6/2010 15:54,0.42
2,12/6/2010 9:58,1.66
12,5/25/2011 11:58,0.83
12,5/18/2011 11:42,0.83
1,8/24/2011 14:23,2.1
1,4/27/2011 17:23,7.46
3,7/1/2011 12:52,0.75
5,7/18/2011 15:14,2.1
12,8/19/2011 13:54,1.25
3,9/2/2011 11:43,5.95
6,10/11/2011 13:49,0.29
8,1/6/2011 15:29,1.69
4,4/20/2011 11:19,1.65
2,10/30/2011 13:06,9.95
6,7/21/2011 10:24,3.35
12,10/25/2011 13:30,1.65
12,10/6/2011 13:26,1.65
2,11/17/2011 16:39,1.25
3,11/30/2011 14:33,0.39
12,3/29/2011 9:11,1.25
12,3/30/2011 15:52,2.08
12,10/20/2011 13:13,1.25
2,3/28/2011 15:45,16.63
24,4/13/2011 13:15,0.29
12,11/30/2011 16:21,1.25
2,10/10/2011 8:23,8.5
15,10/10/2011 16:02,0.83
6,3/8/2011 12:19,0.42
24,11/29/2011 16:44,0.85
3,2/21/2011 12:58,1.25
2,9/27/2011 11:58,2.1
1,11/28/2011 12:35,1.25
5,4/21/2011 18:06,5.79
1,3/24/2011 13:16,7.95
10,6/5/2011 13:09,2.08
8,11/30/2011 12:00,3.75
4,11/15/2011 17:00,0.61
1,9/23/2011 14:05,12.5
2,10/14/2011 12:53,12.75
10,8/7/2011 13:31,2.08
10,12/4/2011 13:54,1.95
12,12/2/2011 13:12,1.65
1,11/9/2011 16:14,2.46
2,3/16/2011 14:24,1.45
1,12/5/2011 17:17,12.46
6,6/3/2011 17:07,0.79
120,12/2/2010 10:27,0.42
6,4/12/2011 15:32,9.95
3,9/28/2011 10:27,4.95
8,12/5/2011 15:38,2.1
2,12/1/2011 11:16,1.45
4,8/9/2011 10:16,3.75
6,11/7/2011 9:12,2.1
4,12/9/2010 16:27,5.06
6,10/18/2011 13:12,2.95
2,10/12/2011 13:14,1.25
4,9/9/2011 9:13,3.75
3,10/6/2011 14:50,1.65
1,1/6/2011 14:14,2.1
5,7/12/2011 16:11,0.83
2,11/25/2011 14:25,2.46
3,9/2/2011 9:26,0.42
24,6/24/2011 13:28,1.25
6,7/24/2011 15:53,4.15
5,9/12/2011 9:43,2.1
8,4/1/2011 16:49,0.42
12,10/11/2011 11:55,1.25
1,10/30/2011 12:18,0.83
8,11/11/2011 15:20,1.69
2,10/25/2011 12:12,1.95
25,3/1/2011 11:02,0.42
1,3/10/2011 16:16,5.79
12,10/6/2011 14:59,0.85
1,12/1/2010 11:45,2.95
2,12/1/2010 11:57,2.1
2,7/17/2011 15:59,0.42
-20,12/9/2010 13:34,0.0
2,8/4/2011 12:22,0.42
4,1/10/2011 9:11,4.95
2,4/18/2011 15:05,0.85
-8,7/14/2011 11:41,4.95
2,6/28/2011 14:51,5.75
3,4/3/2011 15:50,4.95
2,3/9/2011 16:32,0.83
2,6/12/2011 14:15,0.65
3,1/28/2011 13:37,3.29
16,8/12/2011 13:15,1.65
12,10/13/2011 12:50,1.25
3,9/1/2011 14:42,2.95
1,11/13/2011 14:55,0.39
12,8/5/2011 15:02,0.83
1,10/27/2011 13:33,4.95
1,4/15/2011 13:15,2.46
1,5/10/2011 15:07,2.46
1,11/11/2011 13:06,5.79
8,11/11/2011 15:20,1.25
2,8/25/2011 10:26,8.5
72,1/28/2011 10:00,1.25
-1,1/26/2011 17:04,1.95
4,9/16/2011 12:54,1.65
1,12/2/2011 14:30,0.85
2,11/11/2011 10:50,2.1
3,10/31/2011 14:41,3.29
12,7/22/2011 9:20,0.83
1,3/8/2011 15:43,4.96
1,4/5/2011 16:27,1.63
2,5/11/2011 12:32,12.75
12,2/11/2011 15:39,1.25
4,12/3/2010 11:36,3.36
1,3/14/2011 11:04,1.25
12,8/2/2011 8:48,8.15
48,12/7/2011 13:16,0.39
4,11/10/2011 11:53,3.75
6,9/11/2011 14:15,1.25
2,9/2/2011 15:48,1.45
144,3/1/2011 15:01,1.06
28,4/26/2011 11:51,0.21
2,7/5/2011 16:53,0.83
4,8/26/2011 13:25,1.45
10,10/30/2011 13:42,1.65
8,1/5/2011 15:57,2.55
10,6/1/2011 10:15,1.65
1,1/10/2011 16:25,4.21
2,5/4/2011 11:21,8.5
2,12/17/2010 16:53,1.25
7,11/8/2011 18:29,0.83
12,8/1/2011 13:48,4.95
12,11/16/2011 12:16,1.25
1,11/24/2011 9:21,2.46
12,11/28/2011 15:54,0.83
1,11/25/2011 14:25,0.83
48,8/19/2011 9:38,0.63
8,1/7/2011 12:28,18.0
10,8/10/2011 12:11,2.08
8,12/2/2010 18:15,2.95
30,6/14/2011 17:25,9.96
1,12/17/2010 13:45,4.25
24,10/17/2011 15:18,1.65
1,10/24/2011 16:17,1.63
6,11/20/2011 13:39,2.55
6,6/27/2011 12:38,1.25
8,10/5/2011 14:28,0.83
12,11/21/2011 14:59,0.85
3,1/23/2011 12:41,2.95
4,10/12/2011 13:14,0.39
3,9/2/2011 16:39,1.25
-1,3/13/2011 10:48,3.75
24,5/16/2011 14:53,0.55
1,2/1/2011 13:47,3.75
4,11/11/2011 17:58,2.46
4,8/28/2011 12:31,0.95
2,11/15/2011 16:57,4.13
1,1/11/2011 13:16,5.06
1,5/20/2011 13:14,14.95
12,2/22/2011 13:08,1.25
1,11/22/2011 16:47,8.25
-14,4/8/2011 11:08,0.0
2,1/19/2011 9:54,8.5
1,10/31/2011 14:09,7.46
2,10/2/2011 13:44,8.5
12,11/30/2011 9:53,0.39
5,5/12/2011 20:03,5.95
1,11/8/2011 9:29,1.63
24,10/30/2011 13:06,0.83
24,9/16/2011 14:53,0.55
10,8/25/2011 12:10,1.65
5,11/13/2011 15:30,1.65
4,9/29/2011 12:16,3.95
1,11/27/2011 14:30,2.95
1,7/4/2011 10:23,5.79
1,8/1/2011 16:07,29.13
24,2/11/2011 11:57,1.25
1,2/14/2011 12:32,2.46
3,2/16/2011 10:56,1.65
8,9/13/2011 11:41,7.95
10,8/4/2011 11:16,2.08
1,5/9/2011 16:59,12.75
1,1/12/2011 15:01,2.51
12,10/6/2011 13:49,1.25
2,11/9/2011 13:46,1.65
6,12/1/2010 14:05,9.95
1,12/1/2011 16:22,4.13
24,2/18/2011 11:54,3.39
72,12/8/2010 13:23,1.06
12,4/8/2011 13:14,1.25
7,12/5/2011 17:17,2.46
1,8/23/2011 11:47,2.95
10,11/7/2011 14:13,1.65
12,9/5/2011 11:51,4.15
3,12/8/2011 11:43,1.65
1,6/13/2011 15:30,5.79
